,dest_node,source_node,weight,source_class,dest_class,edge_class
39278,442,13,0.1,s,h,sh
39279,420,13,0.1,s,h,sh
39280,408,13,0.1,s,h,sh
39281,410,13,0.1,s,h,sh
39282,459,359,0.1,s,h,sh
39283,478,142,0.1,s,h,sh
39284,417,142,0.1,s,h,sh
39285,618,142,0.1,s,h,sh
39286,378,142,0.1,s,h,sh
39287,450,143,0.1,s,h,sh
39288,676,143,0.1,s,h,sh
39289,496,143,0.1,s,h,sh
39290,545,143,0.1,s,h,sh
39291,442,143,0.1,s,h,sh
39292,560,49,0.1,s,h,sh
39293,390,49,0.1,s,h,sh
39294,460,49,0.1,s,h,sh
39295,422,49,0.1,s,h,sh
39296,599,49,0.1,s,h,sh
39297,659,49,0.1,s,h,sh
39298,367,49,0.1,s,h,sh
39299,372,36,0.1,s,h,sh
39300,367,36,0.1,s,h,sh
39301,447,36,0.1,s,h,sh
39302,440,40,0.1,s,h,sh
39303,440,44,0.1,s,h,sh
39304,388,44,0.1,s,h,sh
39305,414,79,0.1,s,h,sh
39306,385,79,0.1,s,h,sh
39307,764,144,0.1,s,h,sh
39308,410,122,0.1,s,h,sh
39309,544,122,0.1,s,h,sh
39310,449,122,0.1,s,h,sh
39311,765,122,0.1,s,h,sh
39312,538,122,0.1,s,h,sh
39313,417,122,0.1,s,h,sh
39314,428,122,0.1,s,h,sh
39315,536,122,0.1,s,h,sh
39316,540,98,0.1,s,h,sh
39317,516,98,0.1,s,h,sh
39318,655,98,0.1,s,h,sh
39319,470,98,0.1,s,h,sh
39320,540,98,0.1,s,h,sh
39321,740,145,0.1,s,h,sh
39322,429,145,0.1,s,h,sh
39323,487,145,0.1,s,h,sh
39324,376,145,0.1,s,h,sh
39325,588,145,0.1,s,h,sh
39326,398,145,0.1,s,h,sh
39327,380,145,0.1,s,h,sh
39328,430,145,0.1,s,h,sh
39329,438,145,0.1,s,h,sh
39330,740,62,0.1,s,h,sh
39331,429,62,0.1,s,h,sh
39332,487,62,0.1,s,h,sh
39333,376,62,0.1,s,h,sh
39334,398,62,0.1,s,h,sh
39335,380,62,0.1,s,h,sh
39336,430,62,0.1,s,h,sh
39337,740,10,0.1,s,h,sh
39338,429,10,0.1,s,h,sh
39339,487,10,0.1,s,h,sh
39340,588,10,0.1,s,h,sh
39341,380,10,0.1,s,h,sh
39342,740,48,0.1,s,h,sh
39343,429,48,0.1,s,h,sh
39344,487,48,0.1,s,h,sh
39345,376,48,0.1,s,h,sh
39346,588,48,0.1,s,h,sh
39347,398,48,0.1,s,h,sh
39348,380,48,0.1,s,h,sh
39349,438,48,0.1,s,h,sh
39350,740,146,0.1,s,h,sh
39351,429,146,0.1,s,h,sh
39352,487,146,0.1,s,h,sh
39353,376,146,0.1,s,h,sh
39354,588,146,0.1,s,h,sh
39355,398,146,0.1,s,h,sh
39356,380,146,0.1,s,h,sh
39357,430,146,0.1,s,h,sh
39358,438,146,0.1,s,h,sh
39359,508,47,0.1,s,h,sh
39360,414,47,0.1,s,h,sh
39361,418,47,0.1,s,h,sh
39362,396,47,0.1,s,h,sh
39363,409,47,0.1,s,h,sh
39364,406,47,0.1,s,h,sh
39365,508,16,0.1,s,h,sh
39366,396,16,0.1,s,h,sh
39367,640,72,0.1,s,h,sh
39368,550,72,0.1,s,h,sh
39369,618,72,0.1,s,h,sh
39370,540,85,0.1,s,h,sh
39371,370,85,0.1,s,h,sh
39372,369,85,0.1,s,h,sh
39373,450,85,0.1,s,h,sh
39374,545,85,0.1,s,h,sh
39375,385,48,0.1,s,h,sh
39376,385,77,0.1,s,h,sh
39377,450,58,0.1,s,h,sh
39378,456,116,0.1,s,h,sh
39379,512,116,0.1,s,h,sh
39380,419,116,0.1,s,h,sh
39381,520,18,0.1,s,h,sh
39382,520,21,0.1,s,h,sh
39383,360,13,0.1,s,h,sh
39384,520,13,0.1,s,h,sh
39385,414,13,0.1,s,h,sh
39386,440,13,0.1,s,h,sh
39387,762,13,0.1,s,h,sh
39388,360,13,0.1,s,h,sh
39389,365,13,0.1,s,h,sh
39390,436,13,0.1,s,h,sh
39391,766,13,0.1,s,h,sh
39392,767,13,0.1,s,h,sh
39393,410,16,0.1,s,h,sh
39394,478,16,0.1,s,h,sh
39395,478,48,0.1,s,h,sh
39396,427,48,0.1,s,h,sh
39397,442,48,0.1,s,h,sh
39398,390,48,0.1,s,h,sh
39399,470,48,0.1,s,h,sh
39400,470,359,0.1,s,h,sh
39401,615,24,0.1,s,h,sh
39402,452,24,0.1,s,h,sh
39403,489,24,0.1,s,h,sh
39404,360,78,0.1,s,h,sh
39405,660,78,0.1,s,h,sh
39406,400,78,0.1,s,h,sh
39407,660,78,0.1,s,h,sh
39408,579,104,0.1,s,h,sh
39409,460,104,0.1,s,h,sh
39410,427,104,0.1,s,h,sh
39411,480,104,0.1,s,h,sh
39412,398,104,0.1,s,h,sh
39413,558,104,0.1,s,h,sh
39414,438,104,0.1,s,h,sh
39415,619,79,0.1,s,h,sh
39416,436,49,0.1,s,h,sh
39417,608,7,0.1,s,h,sh
39418,510,8,0.1,s,h,sh
39419,608,8,0.1,s,h,sh
39420,557,73,0.1,s,h,sh
39421,520,73,0.1,s,h,sh
39422,697,73,0.1,s,h,sh
39423,479,73,0.1,s,h,sh
39424,380,73,0.1,s,h,sh
39425,550,73,0.1,s,h,sh
39426,520,73,0.1,s,h,sh
39427,480,73,0.1,s,h,sh
39428,387,73,0.1,s,h,sh
39429,388,73,0.1,s,h,sh
39430,390,73,0.1,s,h,sh
39431,768,73,0.1,s,h,sh
39432,518,73,0.1,s,h,sh
39433,447,73,0.1,s,h,sh
39434,380,22,0.1,s,h,sh
39435,462,147,0.1,s,h,sh
39436,769,147,0.1,s,h,sh
39437,384,147,0.1,s,h,sh
39438,770,147,0.1,s,h,sh
39439,700,147,0.1,s,h,sh
39440,588,147,0.1,s,h,sh
39441,422,147,0.1,s,h,sh
39442,514,147,0.1,s,h,sh
39443,458,147,0.1,s,h,sh
39444,462,148,0.1,s,h,sh
39445,769,148,0.1,s,h,sh
39446,384,148,0.1,s,h,sh
39447,770,148,0.1,s,h,sh
39448,700,148,0.1,s,h,sh
39449,588,148,0.1,s,h,sh
39450,422,148,0.1,s,h,sh
39451,514,148,0.1,s,h,sh
39452,458,148,0.1,s,h,sh
39453,510,108,0.1,s,h,sh
39454,375,108,0.1,s,h,sh
39455,549,108,0.1,s,h,sh
39456,620,108,0.1,s,h,sh
39457,428,108,0.1,s,h,sh
39458,700,108,0.1,s,h,sh
39459,510,26,0.1,s,h,sh
39460,549,26,0.1,s,h,sh
39461,620,26,0.1,s,h,sh
39462,700,26,0.1,s,h,sh
39463,424,91,0.1,s,h,sh
39464,444,91,0.1,s,h,sh
39465,445,91,0.1,s,h,sh
39466,504,94,0.1,s,h,sh
39467,384,94,0.1,s,h,sh
39468,440,94,0.1,s,h,sh
39469,502,52,0.1,s,h,sh
39470,549,22,0.1,s,h,sh
39471,429,40,0.1,s,h,sh
39472,550,40,0.1,s,h,sh
39473,540,40,0.1,s,h,sh
39474,474,40,0.1,s,h,sh
39475,377,40,0.1,s,h,sh
39476,504,5,0.1,s,h,sh
39477,388,5,0.1,s,h,sh
39478,370,67,0.1,s,h,sh
39479,500,67,0.1,s,h,sh
39480,385,67,0.1,s,h,sh
39481,405,67,0.1,s,h,sh
39482,410,124,0.1,s,h,sh
39483,504,124,0.1,s,h,sh
39484,602,124,0.1,s,h,sh
39485,566,124,0.1,s,h,sh
39486,445,124,0.1,s,h,sh
39487,508,76,0.1,s,h,sh
39488,376,76,0.1,s,h,sh
39489,366,76,0.1,s,h,sh
39490,446,40,0.1,s,h,sh
39491,375,149,0.1,s,h,sh
39492,586,149,0.1,s,h,sh
39493,417,149,0.1,s,h,sh
39494,400,149,0.1,s,h,sh
39495,386,149,0.1,s,h,sh
39496,660,116,0.1,s,h,sh
39497,415,116,0.1,s,h,sh
39498,385,116,0.1,s,h,sh
39499,660,116,0.1,s,h,sh
39500,664,116,0.1,s,h,sh
39501,378,116,0.1,s,h,sh
39502,537,31,0.1,s,h,sh
39503,400,31,0.1,s,h,sh
39504,430,31,0.1,s,h,sh
39505,525,6,0.1,s,h,sh
39506,390,10,0.1,s,h,sh
39507,525,10,0.1,s,h,sh
39508,456,10,0.1,s,h,sh
39509,512,10,0.1,s,h,sh
39510,525,16,0.1,s,h,sh
39511,456,16,0.1,s,h,sh
39512,520,150,0.1,s,h,sh
39513,390,150,0.1,s,h,sh
39514,414,150,0.1,s,h,sh
39515,525,150,0.1,s,h,sh
39516,456,150,0.1,s,h,sh
39517,512,150,0.1,s,h,sh
39518,442,150,0.1,s,h,sh
39519,406,150,0.1,s,h,sh
39520,520,24,0.1,s,h,sh
39521,449,24,0.1,s,h,sh
39522,388,24,0.1,s,h,sh
39523,660,47,0.1,s,h,sh
39524,697,47,0.1,s,h,sh
39525,525,47,0.1,s,h,sh
39526,442,47,0.1,s,h,sh
39527,660,47,0.1,s,h,sh
39528,366,47,0.1,s,h,sh
39529,390,48,0.1,s,h,sh
39530,540,10,0.1,s,h,sh
39531,446,10,0.1,s,h,sh
39532,669,53,0.1,s,h,sh
39533,484,88,0.1,s,h,sh
39534,369,88,0.1,s,h,sh
39535,487,88,0.1,s,h,sh
39536,427,88,0.1,s,h,sh
39537,770,88,0.1,s,h,sh
39538,585,88,0.1,s,h,sh
39539,484,123,0.1,s,h,sh
39540,368,123,0.1,s,h,sh
39541,486,123,0.1,s,h,sh
39542,487,123,0.1,s,h,sh
39543,695,123,0.1,s,h,sh
39544,427,123,0.1,s,h,sh
39545,770,123,0.1,s,h,sh
39546,585,123,0.1,s,h,sh
39547,532,5,0.1,s,h,sh
39548,366,53,0.1,s,h,sh
39549,410,43,0.1,s,h,sh
39550,610,43,0.1,s,h,sh
39551,635,43,0.1,s,h,sh
39552,370,18,0.1,s,h,sh
39553,467,18,0.1,s,h,sh
39554,635,18,0.1,s,h,sh
39555,370,141,0.1,s,h,sh
39556,410,141,0.1,s,h,sh
39557,449,141,0.1,s,h,sh
39558,610,141,0.1,s,h,sh
39559,467,141,0.1,s,h,sh
39560,635,141,0.1,s,h,sh
39561,370,133,0.1,s,h,sh
39562,410,133,0.1,s,h,sh
39563,449,133,0.1,s,h,sh
39564,610,133,0.1,s,h,sh
39565,635,133,0.1,s,h,sh
39566,410,20,0.1,s,h,sh
39567,610,20,0.1,s,h,sh
39568,635,20,0.1,s,h,sh
39569,468,36,0.1,s,h,sh
39570,680,36,0.1,s,h,sh
39571,426,36,0.1,s,h,sh
39572,567,32,0.1,s,h,sh
39573,368,32,0.1,s,h,sh
39574,479,32,0.1,s,h,sh
39575,576,32,0.1,s,h,sh
39576,480,32,0.1,s,h,sh
39577,518,32,0.1,s,h,sh
39578,438,32,0.1,s,h,sh
39579,624,32,0.1,s,h,sh
39580,624,5,0.1,s,h,sh
39581,667,40,0.1,s,h,sh
39582,522,40,0.1,s,h,sh
39583,770,40,0.1,s,h,sh
39584,592,40,0.1,s,h,sh
39585,667,23,0.1,s,h,sh
39586,557,23,0.1,s,h,sh
39587,567,23,0.1,s,h,sh
39588,479,23,0.1,s,h,sh
39589,522,23,0.1,s,h,sh
39590,770,23,0.1,s,h,sh
39591,592,23,0.1,s,h,sh
39592,438,23,0.1,s,h,sh
39593,370,48,0.1,s,h,sh
39594,460,48,0.1,s,h,sh
39595,460,48,0.1,s,h,sh
39596,414,11,0.1,s,h,sh
39597,460,11,0.1,s,h,sh
39598,460,11,0.1,s,h,sh
39599,397,11,0.1,s,h,sh
39600,457,151,0.1,s,h,sh
39601,772,151,0.1,s,h,sh
39602,387,151,0.1,s,h,sh
39603,494,151,0.1,s,h,sh
39604,774,151,0.1,s,h,sh
39605,660,6,0.1,s,h,sh
39606,660,6,0.1,s,h,sh
39607,459,85,0.1,s,h,sh
39608,390,85,0.1,s,h,sh
39609,718,85,0.1,s,h,sh
39610,432,85,0.1,s,h,sh
39611,376,85,0.1,s,h,sh
39612,399,85,0.1,s,h,sh
39613,564,85,0.1,s,h,sh
39614,420,85,0.1,s,h,sh
39615,775,359,0.1,s,h,sh
39616,776,359,0.1,s,h,sh
39617,777,359,0.1,s,h,sh
39618,778,359,0.1,s,h,sh
39619,524,359,0.1,s,h,sh
39620,775,0,0.1,s,h,sh
39621,776,0,0.1,s,h,sh
39622,777,0,0.1,s,h,sh
39623,778,0,0.1,s,h,sh
39624,537,152,0.1,s,h,sh
39625,459,152,0.1,s,h,sh
39626,669,152,0.1,s,h,sh
39627,507,152,0.1,s,h,sh
39628,462,77,0.1,s,h,sh
39629,570,77,0.1,s,h,sh
39630,419,77,0.1,s,h,sh
39631,386,77,0.1,s,h,sh
39632,647,0,0.1,s,h,sh
39633,638,0,0.1,s,h,sh
39634,582,0,0.1,s,h,sh
39635,639,0,0.1,s,h,sh
39636,516,122,0.1,s,h,sh
39637,455,41,0.1,s,h,sh
39638,560,42,0.1,s,h,sh
39639,476,42,0.1,s,h,sh
39640,376,42,0.1,s,h,sh
39641,427,42,0.1,s,h,sh
39642,400,42,0.1,s,h,sh
39643,558,42,0.1,s,h,sh
39644,779,42,0.1,s,h,sh
39645,622,42,0.1,s,h,sh
39646,558,5,0.1,s,h,sh
39647,779,5,0.1,s,h,sh
39648,780,53,0.1,s,h,sh
39649,780,75,0.1,s,h,sh
39650,780,16,0.1,s,h,sh
39651,780,116,0.1,s,h,sh
39652,780,0,0.1,s,h,sh
39653,414,153,0.1,s,h,sh
39654,460,153,0.1,s,h,sh
39655,449,153,0.1,s,h,sh
39656,400,153,0.1,s,h,sh
39657,442,153,0.1,s,h,sh
39658,460,153,0.1,s,h,sh
39659,397,153,0.1,s,h,sh
39660,406,153,0.1,s,h,sh
39661,652,77,0.1,s,h,sh
39662,652,5,0.1,s,h,sh
39663,669,8,0.1,s,h,sh
39664,504,8,0.1,s,h,sh
39665,450,8,0.1,s,h,sh
39666,780,8,0.1,s,h,sh
39667,469,47,0.1,s,h,sh
39668,469,100,0.1,s,h,sh
39669,640,14,0.1,s,h,sh
39670,570,0,0.1,s,h,sh
39671,386,67,0.1,s,h,sh
39672,780,0,0.1,s,h,sh
39673,782,0,0.1,s,h,sh
39674,730,0,0.1,s,h,sh
39675,445,67,0.1,s,h,sh
39676,550,56,0.1,s,h,sh
39677,570,56,0.1,s,h,sh
39678,784,56,0.1,s,h,sh
39679,397,56,0.1,s,h,sh
39680,550,52,0.1,s,h,sh
39681,570,52,0.1,s,h,sh
39682,784,52,0.1,s,h,sh
39683,397,52,0.1,s,h,sh
39684,646,0,0.1,s,h,sh
39685,785,41,0.1,s,h,sh
39686,450,41,0.1,s,h,sh
39687,410,82,0.1,s,h,sh
39688,362,82,0.1,s,h,sh
39689,385,82,0.1,s,h,sh
39690,365,82,0.1,s,h,sh
39691,426,82,0.1,s,h,sh
39692,470,5,0.1,s,h,sh
39693,478,131,0.1,s,h,sh
39694,454,131,0.1,s,h,sh
39695,447,131,0.1,s,h,sh
39696,454,116,0.1,s,h,sh
39697,447,116,0.1,s,h,sh
39698,455,53,0.1,s,h,sh
39699,786,53,0.1,s,h,sh
39700,489,53,0.1,s,h,sh
39701,360,3,0.1,s,h,sh
39702,414,3,0.1,s,h,sh
39703,360,3,0.1,s,h,sh
39704,366,3,0.1,s,h,sh
39705,397,3,0.1,s,h,sh
39706,406,3,0.1,s,h,sh
39707,405,120,0.1,s,h,sh
39708,440,28,0.1,s,h,sh
39709,497,28,0.1,s,h,sh
39710,520,28,0.1,s,h,sh
39711,562,28,0.1,s,h,sh
39712,492,28,0.1,s,h,sh
39713,564,28,0.1,s,h,sh
39714,444,28,0.1,s,h,sh
39715,447,28,0.1,s,h,sh
39716,604,65,0.1,s,h,sh
39717,470,65,0.1,s,h,sh
39718,658,13,0.1,s,h,sh
39719,392,13,0.1,s,h,sh
39720,385,13,0.1,s,h,sh
39721,397,13,0.1,s,h,sh
39722,406,13,0.1,s,h,sh
39723,430,5,0.1,s,h,sh
39724,390,31,0.1,s,h,sh
39725,440,31,0.1,s,h,sh
39726,387,31,0.1,s,h,sh
39727,388,31,0.1,s,h,sh
39728,390,31,0.1,s,h,sh
39729,377,31,0.1,s,h,sh
39730,420,31,0.1,s,h,sh
39731,550,10,0.1,s,h,sh
39732,390,154,0.1,s,h,sh
39733,476,154,0.1,s,h,sh
39734,550,154,0.1,s,h,sh
39735,375,154,0.1,s,h,sh
39736,376,154,0.1,s,h,sh
39737,392,154,0.1,s,h,sh
39738,546,154,0.1,s,h,sh
39739,390,154,0.1,s,h,sh
39740,397,154,0.1,s,h,sh
39741,669,18,0.1,s,h,sh
39742,669,21,0.1,s,h,sh
39743,479,137,0.1,s,h,sh
39744,576,137,0.1,s,h,sh
39745,470,137,0.1,s,h,sh
39746,378,137,0.1,s,h,sh
39747,479,29,0.1,s,h,sh
39748,576,29,0.1,s,h,sh
39749,382,98,0.1,s,h,sh
39750,440,98,0.1,s,h,sh
39751,565,98,0.1,s,h,sh
39752,385,98,0.1,s,h,sh
39753,389,98,0.1,s,h,sh
39754,428,23,0.1,s,h,sh
39755,444,23,0.1,s,h,sh
39756,449,19,0.1,s,h,sh
39757,444,19,0.1,s,h,sh
39758,377,19,0.1,s,h,sh
39759,525,359,0.1,s,h,sh
39760,635,5,0.1,s,h,sh
39761,720,58,0.1,s,h,sh
39762,449,58,0.1,s,h,sh
39763,372,58,0.1,s,h,sh
39764,657,58,0.1,s,h,sh
39765,508,6,0.1,s,h,sh
39766,419,6,0.1,s,h,sh
39767,659,6,0.1,s,h,sh
39768,498,67,0.1,s,h,sh
39769,498,11,0.1,s,h,sh
39770,426,11,0.1,s,h,sh
39771,520,155,0.1,s,h,sh
39772,375,155,0.1,s,h,sh
39773,384,155,0.1,s,h,sh
39774,440,155,0.1,s,h,sh
39775,400,155,0.1,s,h,sh
39776,398,155,0.1,s,h,sh
39777,377,155,0.1,s,h,sh
39778,384,77,0.1,s,h,sh
39779,398,77,0.1,s,h,sh
39780,377,77,0.1,s,h,sh
39781,450,63,0.1,s,h,sh
39782,549,63,0.1,s,h,sh
39783,787,63,0.1,s,h,sh
39784,476,156,0.1,s,h,sh
39785,375,156,0.1,s,h,sh
39786,368,156,0.1,s,h,sh
39787,479,156,0.1,s,h,sh
39788,576,156,0.1,s,h,sh
39789,480,156,0.1,s,h,sh
39790,400,156,0.1,s,h,sh
39791,387,156,0.1,s,h,sh
39792,442,156,0.1,s,h,sh
39793,390,156,0.1,s,h,sh
39794,430,156,0.1,s,h,sh
39795,397,156,0.1,s,h,sh
39796,438,156,0.1,s,h,sh
39797,476,50,0.1,s,h,sh
39798,368,50,0.1,s,h,sh
39799,479,50,0.1,s,h,sh
39800,576,50,0.1,s,h,sh
39801,480,50,0.1,s,h,sh
39802,442,50,0.1,s,h,sh
39803,397,50,0.1,s,h,sh
39804,438,50,0.1,s,h,sh
39805,479,359,0.1,s,h,sh
39806,576,359,0.1,s,h,sh
39807,459,116,0.1,s,h,sh
39808,405,116,0.1,s,h,sh
39809,476,12,0.1,s,h,sh
39810,567,12,0.1,s,h,sh
39811,369,12,0.1,s,h,sh
39812,400,12,0.1,s,h,sh
39813,385,12,0.1,s,h,sh
39814,578,12,0.1,s,h,sh
39815,387,12,0.1,s,h,sh
39816,446,12,0.1,s,h,sh
39817,430,12,0.1,s,h,sh
39818,405,12,0.1,s,h,sh
39819,495,12,0.1,s,h,sh
39820,740,116,0.1,s,h,sh
39821,484,116,0.1,s,h,sh
39822,760,116,0.1,s,h,sh
39823,382,67,0.1,s,h,sh
39824,729,67,0.1,s,h,sh
39825,382,3,0.1,s,h,sh
39826,729,3,0.1,s,h,sh
39827,446,359,0.1,s,h,sh
39828,510,122,0.1,s,h,sh
39829,390,122,0.1,s,h,sh
39830,646,122,0.1,s,h,sh
39831,398,122,0.1,s,h,sh
39832,370,122,0.1,s,h,sh
39833,377,122,0.1,s,h,sh
39834,642,14,0.1,s,h,sh
39835,788,124,0.1,s,h,sh
39836,789,124,0.1,s,h,sh
39837,790,124,0.1,s,h,sh
39838,772,124,0.1,s,h,sh
39839,530,124,0.1,s,h,sh
39840,507,124,0.1,s,h,sh
39841,532,124,0.1,s,h,sh
39842,615,124,0.1,s,h,sh
39843,514,124,0.1,s,h,sh
39844,664,124,0.1,s,h,sh
39845,375,157,0.1,s,h,sh
39846,788,157,0.1,s,h,sh
39847,789,157,0.1,s,h,sh
39848,790,157,0.1,s,h,sh
39849,772,157,0.1,s,h,sh
39850,530,157,0.1,s,h,sh
39851,507,157,0.1,s,h,sh
39852,532,157,0.1,s,h,sh
39853,615,157,0.1,s,h,sh
39854,514,157,0.1,s,h,sh
39855,664,157,0.1,s,h,sh
39856,360,66,0.1,s,h,sh
39857,658,66,0.1,s,h,sh
39858,456,66,0.1,s,h,sh
39859,528,66,0.1,s,h,sh
39860,450,66,0.1,s,h,sh
39861,502,66,0.1,s,h,sh
39862,547,66,0.1,s,h,sh
39863,442,66,0.1,s,h,sh
39864,454,66,0.1,s,h,sh
39865,406,66,0.1,s,h,sh
39866,520,42,0.1,s,h,sh
39867,468,42,0.1,s,h,sh
39868,384,42,0.1,s,h,sh
39869,424,42,0.1,s,h,sh
39870,390,42,0.1,s,h,sh
39871,445,42,0.1,s,h,sh
39872,474,0,0.1,s,h,sh
39873,450,49,0.1,s,h,sh
39874,544,49,0.1,s,h,sh
39875,450,49,0.1,s,h,sh
39876,399,49,0.1,s,h,sh
39877,377,49,0.1,s,h,sh
39878,420,49,0.1,s,h,sh
39879,508,57,0.1,s,h,sh
39880,390,57,0.1,s,h,sh
39881,476,57,0.1,s,h,sh
39882,414,57,0.1,s,h,sh
39883,375,57,0.1,s,h,sh
39884,450,57,0.1,s,h,sh
39885,544,57,0.1,s,h,sh
39886,376,57,0.1,s,h,sh
39887,450,57,0.1,s,h,sh
39888,399,57,0.1,s,h,sh
39889,599,57,0.1,s,h,sh
39890,442,57,0.1,s,h,sh
39891,377,57,0.1,s,h,sh
39892,420,57,0.1,s,h,sh
39893,367,14,0.1,s,h,sh
39894,700,5,0.1,s,h,sh
39895,566,51,0.1,s,h,sh
39896,452,51,0.1,s,h,sh
39897,410,42,0.1,s,h,sh
39898,450,42,0.1,s,h,sh
39899,460,42,0.1,s,h,sh
39900,610,42,0.1,s,h,sh
39901,392,42,0.1,s,h,sh
39902,539,42,0.1,s,h,sh
39903,579,25,0.1,s,h,sh
39904,388,25,0.1,s,h,sh
39905,720,67,0.1,s,h,sh
39906,460,67,0.1,s,h,sh
39907,460,67,0.1,s,h,sh
39908,495,67,0.1,s,h,sh
39909,516,56,0.1,s,h,sh
39910,427,56,0.1,s,h,sh
39911,428,56,0.1,s,h,sh
39912,398,56,0.1,s,h,sh
39913,390,56,0.1,s,h,sh
39914,430,56,0.1,s,h,sh
39915,360,65,0.1,s,h,sh
39916,368,65,0.1,s,h,sh
39917,516,65,0.1,s,h,sh
39918,428,65,0.1,s,h,sh
39919,512,65,0.1,s,h,sh
39920,390,65,0.1,s,h,sh
39921,430,65,0.1,s,h,sh
39922,360,82,0.1,s,h,sh
39923,368,82,0.1,s,h,sh
39924,516,82,0.1,s,h,sh
39925,428,82,0.1,s,h,sh
39926,512,82,0.1,s,h,sh
39927,390,82,0.1,s,h,sh
39928,428,50,0.1,s,h,sh
39929,512,50,0.1,s,h,sh
39930,450,29,0.1,s,h,sh
39931,640,29,0.1,s,h,sh
39932,480,23,0.1,s,h,sh
39933,435,23,0.1,s,h,sh
39934,480,106,0.1,s,h,sh
39935,575,17,0.1,s,h,sh
39936,467,17,0.1,s,h,sh
39937,606,109,0.1,s,h,sh
39938,476,109,0.1,s,h,sh
39939,376,109,0.1,s,h,sh
39940,392,109,0.1,s,h,sh
39941,400,109,0.1,s,h,sh
39942,438,109,0.1,s,h,sh
39943,476,43,0.1,s,h,sh
39944,414,111,0.1,s,h,sh
39945,440,111,0.1,s,h,sh
39946,448,111,0.1,s,h,sh
39947,360,111,0.1,s,h,sh
39948,454,111,0.1,s,h,sh
39949,367,111,0.1,s,h,sh
39950,430,111,0.1,s,h,sh
39951,406,111,0.1,s,h,sh
39952,360,8,0.1,s,h,sh
39953,544,8,0.1,s,h,sh
39954,426,8,0.1,s,h,sh
39955,378,8,0.1,s,h,sh
39956,544,0,0.1,s,h,sh
39957,730,0,0.1,s,h,sh
39958,790,0,0.1,s,h,sh
39959,732,0,0.1,s,h,sh
39960,576,20,0.1,s,h,sh
39961,435,20,0.1,s,h,sh
39962,390,20,0.1,s,h,sh
39963,444,20,0.1,s,h,sh
39964,450,47,0.1,s,h,sh
39965,545,47,0.1,s,h,sh
39966,497,47,0.1,s,h,sh
39967,790,47,0.1,s,h,sh
39968,467,7,0.1,s,h,sh
39969,370,115,0.1,s,h,sh
39970,414,115,0.1,s,h,sh
39971,450,115,0.1,s,h,sh
39972,440,115,0.1,s,h,sh
39973,400,115,0.1,s,h,sh
39974,442,115,0.1,s,h,sh
39975,370,63,0.1,s,h,sh
39976,414,63,0.1,s,h,sh
39977,440,63,0.1,s,h,sh
39978,792,359,0.1,s,h,sh
39979,378,359,0.1,s,h,sh
39980,646,51,0.1,s,h,sh
39981,516,51,0.1,s,h,sh
39982,400,51,0.1,s,h,sh
39983,602,51,0.1,s,h,sh
39984,480,51,0.1,s,h,sh
39985,760,16,0.1,s,h,sh
39986,468,66,0.1,s,h,sh
39987,360,66,0.1,s,h,sh
39988,525,66,0.1,s,h,sh
39989,415,66,0.1,s,h,sh
39990,549,66,0.1,s,h,sh
39991,530,66,0.1,s,h,sh
39992,400,66,0.1,s,h,sh
39993,512,66,0.1,s,h,sh
39994,790,66,0.1,s,h,sh
39995,408,66,0.1,s,h,sh
39996,445,66,0.1,s,h,sh
39997,409,66,0.1,s,h,sh
39998,396,14,0.1,s,h,sh
39999,520,63,0.1,s,h,sh
40000,496,63,0.1,s,h,sh
40001,398,63,0.1,s,h,sh
40002,622,63,0.1,s,h,sh
40003,538,359,0.1,s,h,sh
40004,662,12,0.1,s,h,sh
40005,664,12,0.1,s,h,sh
40006,376,103,0.1,s,h,sh
40007,746,31,0.1,s,h,sh
40008,557,117,0.1,s,h,sh
40009,567,117,0.1,s,h,sh
40010,510,117,0.1,s,h,sh
40011,398,158,0.1,s,h,sh
40012,387,158,0.1,s,h,sh
40013,430,158,0.1,s,h,sh
40014,410,98,0.1,s,h,sh
40015,462,53,0.1,s,h,sh
40016,707,53,0.1,s,h,sh
40017,599,53,0.1,s,h,sh
40018,396,53,0.1,s,h,sh
40019,779,53,0.1,s,h,sh
40020,470,67,0.1,s,h,sh
40021,512,67,0.1,s,h,sh
40022,370,67,0.1,s,h,sh
40023,468,27,0.1,s,h,sh
40024,429,27,0.1,s,h,sh
40025,547,27,0.1,s,h,sh
40026,388,27,0.1,s,h,sh
40027,446,27,0.1,s,h,sh
40028,429,29,0.1,s,h,sh
40029,520,29,0.1,s,h,sh
40030,388,29,0.1,s,h,sh
40031,446,29,0.1,s,h,sh
40032,487,31,0.1,s,h,sh
40033,452,31,0.1,s,h,sh
40034,490,31,0.1,s,h,sh
40035,400,108,0.1,s,h,sh
40036,386,108,0.1,s,h,sh
40037,370,108,0.1,s,h,sh
40038,400,26,0.1,s,h,sh
40039,370,26,0.1,s,h,sh
40040,388,55,0.1,s,h,sh
40041,390,55,0.1,s,h,sh
40042,546,5,0.1,s,h,sh
40043,502,5,0.1,s,h,sh
40044,618,5,0.1,s,h,sh
40045,518,53,0.1,s,h,sh
40046,450,51,0.1,s,h,sh
40047,489,51,0.1,s,h,sh
40048,557,67,0.1,s,h,sh
40049,567,67,0.1,s,h,sh
40050,580,67,0.1,s,h,sh
40051,557,89,0.1,s,h,sh
40052,567,89,0.1,s,h,sh
40053,368,89,0.1,s,h,sh
