,dest_node,source_node,weight,source_class,dest_class,edge_class
31928,694,3,0.1,s,h,s-h
31929,527,4,0.1,s,h,s-h
31930,693,4,0.1,s,h,s-h
31931,694,4,0.1,s,h,s-h
31932,579,124,0.1,s,h,s-h
31933,508,80,0.1,s,h,s-h
31934,701,80,0.1,s,h,s-h
31935,735,80,0.1,s,h,s-h
31936,504,37,0.1,s,h,s-h
31937,531,37,0.1,s,h,s-h
31938,701,37,0.1,s,h,s-h
31939,366,37,0.1,s,h,s-h
31940,735,37,0.1,s,h,s-h
31941,447,37,0.1,s,h,s-h
31942,504,35,0.1,s,h,s-h
31943,701,35,0.1,s,h,s-h
31944,735,35,0.1,s,h,s-h
31945,711,67,0.1,s,h,s-h
31946,598,67,0.1,s,h,s-h
31947,560,28,0.1,s,h,s-h
31948,711,28,0.1,s,h,s-h
31949,560,19,0.1,s,h,s-h
31950,711,19,0.1,s,h,s-h
31951,729,19,0.1,s,h,s-h
31952,588,39,0.1,s,h,s-h
31953,525,276,0.1,s,h,s-h
31954,547,276,0.1,s,h,s-h
31955,726,30,0.1,s,h,s-h
31956,697,31,0.1,s,h,s-h
31957,911,67,0.1,s,h,s-h
31958,609,67,0.1,s,h,s-h
31959,911,89,0.1,s,h,s-h
31960,609,89,0.1,s,h,s-h
31961,911,26,0.1,s,h,s-h
31962,911,19,0.1,s,h,s-h
31963,1086,81,0.1,s,h,s-h
31964,1086,10,0.1,s,h,s-h
31965,1086,0,0.1,s,h,s-h
31966,617,33,0.1,s,h,s-h
31967,594,56,0.1,s,h,s-h
31968,432,121,0.1,s,h,s-h
31969,464,16,0.1,s,h,s-h
31970,839,16,0.1,s,h,s-h
31971,496,59,0.1,s,h,s-h
31972,498,59,0.1,s,h,s-h
31973,378,59,0.1,s,h,s-h
31974,498,194,0.1,s,h,s-h
31975,468,309,0.1,s,h,s-h
31976,544,45,0.1,s,h,s-h
31977,506,45,0.1,s,h,s-h
31978,378,45,0.1,s,h,s-h
31979,630,6,0.1,s,h,s-h
31980,658,27,0.1,s,h,s-h
31981,813,43,0.1,s,h,s-h
31982,479,60,0.1,s,h,s-h
31983,576,60,0.1,s,h,s-h
31984,754,60,0.1,s,h,s-h
31985,813,60,0.1,s,h,s-h
31986,437,60,0.1,s,h,s-h
31987,479,17,0.1,s,h,s-h
31988,576,17,0.1,s,h,s-h
31989,754,17,0.1,s,h,s-h
31990,813,17,0.1,s,h,s-h
31991,718,69,0.1,s,h,s-h
31992,433,69,0.1,s,h,s-h
31993,751,69,0.1,s,h,s-h
31994,756,36,0.1,s,h,s-h
31995,747,24,0.1,s,h,s-h
31996,710,98,0.1,s,h,s-h
31997,883,71,0.1,s,h,s-h
31998,469,319,0.1,s,h,s-h
31999,597,319,0.1,s,h,s-h
32000,618,319,0.1,s,h,s-h
32001,649,319,0.1,s,h,s-h
32002,687,319,0.1,s,h,s-h
32003,612,130,0.1,s,h,s-h
32004,613,130,0.1,s,h,s-h
32005,613,116,0.1,s,h,s-h
32006,616,254,0.1,s,h,s-h
32007,538,254,0.1,s,h,s-h
32008,495,153,0.1,s,h,s-h
32009,740,47,0.1,s,h,s-h
32010,707,149,0.1,s,h,s-h
32011,449,149,0.1,s,h,s-h
32012,417,123,0.1,s,h,s-h
32013,403,145,0.1,s,h,s-h
32014,391,145,0.1,s,h,s-h
32015,677,145,0.1,s,h,s-h
32016,367,194,0.1,s,h,s-h
32017,403,20,0.1,s,h,s-h
32018,403,146,0.1,s,h,s-h
32019,448,146,0.1,s,h,s-h
32020,480,146,0.1,s,h,s-h
32021,454,146,0.1,s,h,s-h
32022,391,146,0.1,s,h,s-h
32023,367,146,0.1,s,h,s-h
32024,677,146,0.1,s,h,s-h
32025,473,55,0.1,s,h,s-h
32026,475,55,0.1,s,h,s-h
32027,646,88,0.1,s,h,s-h
32028,682,88,0.1,s,h,s-h
32029,699,1,0.1,s,h,s-h
32030,396,56,0.1,s,h,s-h
32031,389,56,0.1,s,h,s-h
32032,396,66,0.1,s,h,s-h
32033,389,66,0.1,s,h,s-h
32034,868,105,0.1,s,h,s-h
32035,868,60,0.1,s,h,s-h
32036,628,75,0.1,s,h,s-h
32037,882,75,0.1,s,h,s-h
32038,882,10,0.1,s,h,s-h
32039,508,154,0.1,s,h,s-h
32040,463,154,0.1,s,h,s-h
32041,882,154,0.1,s,h,s-h
32042,402,154,0.1,s,h,s-h
32043,515,154,0.1,s,h,s-h
32044,495,30,0.1,s,h,s-h
32045,474,98,0.1,s,h,s-h
32046,476,250,0.1,s,h,s-h
32047,387,250,0.1,s,h,s-h
32048,463,95,0.1,s,h,s-h
32049,608,89,0.1,s,h,s-h
32050,626,10,0.1,s,h,s-h
32051,524,79,0.1,s,h,s-h
32052,769,67,0.1,s,h,s-h
32053,827,67,0.1,s,h,s-h
32054,502,11,0.1,s,h,s-h
32055,676,145,0.1,s,h,s-h
32056,374,145,0.1,s,h,s-h
32057,716,145,0.1,s,h,s-h
32058,1052,15,0.1,s,h,s-h
32059,1087,0,0.1,s,h,s-h
32060,413,49,0.1,s,h,s-h
32061,416,49,0.1,s,h,s-h
32062,634,88,0.1,s,h,s-h
32063,544,44,0.1,s,h,s-h
32064,363,39,0.1,s,h,s-h
32065,365,39,0.1,s,h,s-h
32066,597,40,0.1,s,h,s-h
32067,795,49,0.1,s,h,s-h
32068,460,190,0.1,s,h,s-h
32069,404,190,0.1,s,h,s-h
32070,462,190,0.1,s,h,s-h
32071,637,49,0.1,s,h,s-h
32072,637,60,0.1,s,h,s-h
32073,637,20,0.1,s,h,s-h
32074,506,20,0.1,s,h,s-h
32075,699,76,0.1,s,h,s-h
32076,844,76,0.1,s,h,s-h
32077,986,76,0.1,s,h,s-h
32078,588,74,0.1,s,h,s-h
32079,431,74,0.1,s,h,s-h
32080,545,116,0.1,s,h,s-h
32081,451,205,0.1,s,h,s-h
32082,732,205,0.1,s,h,s-h
32083,1088,0,0.1,s,h,s-h
32084,777,47,0.1,s,h,s-h
32085,565,47,0.1,s,h,s-h
32086,882,47,0.1,s,h,s-h
32087,717,47,0.1,s,h,s-h
32088,777,67,0.1,s,h,s-h
32089,565,67,0.1,s,h,s-h
32090,882,67,0.1,s,h,s-h
32091,777,10,0.1,s,h,s-h
32092,565,10,0.1,s,h,s-h
32093,717,10,0.1,s,h,s-h
32094,857,39,0.1,s,h,s-h
32095,984,39,0.1,s,h,s-h
32096,910,39,0.1,s,h,s-h
32097,757,39,0.1,s,h,s-h
32098,1053,39,0.1,s,h,s-h
32099,857,59,0.1,s,h,s-h
32100,984,59,0.1,s,h,s-h
32101,1053,59,0.1,s,h,s-h
32102,375,230,0.1,s,h,s-h
32103,449,230,0.1,s,h,s-h
32104,857,230,0.1,s,h,s-h
32105,984,230,0.1,s,h,s-h
32106,910,230,0.1,s,h,s-h
32107,757,230,0.1,s,h,s-h
32108,390,230,0.1,s,h,s-h
32109,1053,230,0.1,s,h,s-h
32110,857,81,0.1,s,h,s-h
32111,984,81,0.1,s,h,s-h
32112,910,81,0.1,s,h,s-h
32113,757,81,0.1,s,h,s-h
32114,1053,81,0.1,s,h,s-h
32115,857,106,0.1,s,h,s-h
32116,984,106,0.1,s,h,s-h
32117,1053,106,0.1,s,h,s-h
32118,747,20,0.1,s,h,s-h
32119,684,20,0.1,s,h,s-h
32120,1089,16,0.1,s,h,s-h
32121,897,235,0.1,s,h,s-h
32122,836,235,0.1,s,h,s-h
32123,676,235,0.1,s,h,s-h
32124,732,58,0.1,s,h,s-h
32125,733,58,0.1,s,h,s-h
32126,965,96,0.1,s,h,s-h
32127,455,50,0.1,s,h,s-h
32128,546,50,0.1,s,h,s-h
32129,618,283,0.1,s,h,s-h
32130,443,283,0.1,s,h,s-h
32131,555,283,0.1,s,h,s-h
32132,595,144,0.1,s,h,s-h
32133,427,144,0.1,s,h,s-h
32134,615,35,0.1,s,h,s-h
32135,484,37,0.1,s,h,s-h
32136,553,6,0.1,s,h,s-h
32137,379,126,0.1,s,h,s-h
32138,581,40,0.1,s,h,s-h
32139,779,40,0.1,s,h,s-h
32140,581,106,0.1,s,h,s-h
32141,779,106,0.1,s,h,s-h
32142,519,29,0.1,s,h,s-h
32143,370,29,0.1,s,h,s-h
32144,537,41,0.1,s,h,s-h
32145,763,41,0.1,s,h,s-h
32146,537,140,0.1,s,h,s-h
32147,368,140,0.1,s,h,s-h
32148,763,140,0.1,s,h,s-h
32149,363,140,0.1,s,h,s-h
32150,365,140,0.1,s,h,s-h
32151,623,140,0.1,s,h,s-h
32152,687,30,0.1,s,h,s-h
32153,562,127,0.1,s,h,s-h
32154,821,127,0.1,s,h,s-h
32155,468,127,0.1,s,h,s-h
32156,602,127,0.1,s,h,s-h
32157,866,127,0.1,s,h,s-h
32158,822,127,0.1,s,h,s-h
32159,700,127,0.1,s,h,s-h
32160,599,185,0.1,s,h,s-h
32161,510,115,0.1,s,h,s-h
32162,507,80,0.1,s,h,s-h
32163,643,80,0.1,s,h,s-h
32164,587,80,0.1,s,h,s-h
32165,747,120,0.1,s,h,s-h
32166,747,4,0.1,s,h,s-h
32167,599,76,0.1,s,h,s-h
32168,495,76,0.1,s,h,s-h
32169,364,80,0.1,s,h,s-h
32170,567,115,0.1,s,h,s-h
32171,463,29,0.1,s,h,s-h
32172,571,29,0.1,s,h,s-h
32173,493,185,0.1,s,h,s-h
32174,403,251,0.1,s,h,s-h
32175,707,251,0.1,s,h,s-h
32176,730,251,0.1,s,h,s-h
32177,363,251,0.1,s,h,s-h
32178,470,251,0.1,s,h,s-h
32179,398,251,0.1,s,h,s-h
32180,365,251,0.1,s,h,s-h
32181,515,251,0.1,s,h,s-h
32182,608,251,0.1,s,h,s-h
32183,405,251,0.1,s,h,s-h
32184,594,251,0.1,s,h,s-h
32185,724,251,0.1,s,h,s-h
32186,565,79,0.1,s,h,s-h
32187,497,130,0.1,s,h,s-h
32188,587,130,0.1,s,h,s-h
32189,433,89,0.1,s,h,s-h
32190,571,14,0.1,s,h,s-h
32191,861,194,0.1,s,h,s-h
32192,460,87,0.1,s,h,s-h
32193,706,87,0.1,s,h,s-h
32194,462,87,0.1,s,h,s-h
32195,912,8,0.1,s,h,s-h
32196,747,53,0.1,s,h,s-h
32197,580,81,0.1,s,h,s-h
32198,557,81,0.1,s,h,s-h
32199,921,81,0.1,s,h,s-h
32200,772,81,0.1,s,h,s-h
32201,580,90,0.1,s,h,s-h
32202,921,90,0.1,s,h,s-h
32203,707,90,0.1,s,h,s-h
32204,772,90,0.1,s,h,s-h
32205,730,90,0.1,s,h,s-h
32206,470,90,0.1,s,h,s-h
32207,668,108,0.1,s,h,s-h
32208,668,26,0.1,s,h,s-h
32209,434,39,0.1,s,h,s-h
32210,545,39,0.1,s,h,s-h
32211,520,39,0.1,s,h,s-h
32212,434,65,0.1,s,h,s-h
32213,726,65,0.1,s,h,s-h
32214,506,16,0.1,s,h,s-h
32215,523,359,0.1,s,h,s-h
32216,533,101,0.1,s,h,s-h
32217,395,101,0.1,s,h,s-h
32218,715,1,0.1,s,h,s-h
32219,576,90,0.1,s,h,s-h
32220,1090,108,0.1,s,h,s-h
32221,907,108,0.1,s,h,s-h
32222,692,108,0.1,s,h,s-h
32223,1090,101,0.1,s,h,s-h
32224,1090,26,0.1,s,h,s-h
32225,907,26,0.1,s,h,s-h
32226,509,98,0.1,s,h,s-h
32227,372,127,0.1,s,h,s-h
32228,461,127,0.1,s,h,s-h
32229,406,127,0.1,s,h,s-h
32230,572,87,0.1,s,h,s-h
32231,364,87,0.1,s,h,s-h
32232,699,87,0.1,s,h,s-h
32233,601,64,0.1,s,h,s-h
32234,512,64,0.1,s,h,s-h
32235,763,64,0.1,s,h,s-h
32236,718,24,0.1,s,h,s-h
32237,683,24,0.1,s,h,s-h
32238,530,66,0.1,s,h,s-h
32239,829,359,0.1,s,h,s-h
32240,472,34,0.1,s,h,s-h
32241,463,40,0.1,s,h,s-h
32242,369,40,0.1,s,h,s-h
32243,908,88,0.1,s,h,s-h
32244,843,47,0.1,s,h,s-h
32245,579,50,0.1,s,h,s-h
32246,829,50,0.1,s,h,s-h
32247,843,50,0.1,s,h,s-h
32248,655,115,0.1,s,h,s-h
32249,746,115,0.1,s,h,s-h
32250,463,90,0.1,s,h,s-h
32251,655,90,0.1,s,h,s-h
32252,378,90,0.1,s,h,s-h
32253,784,8,0.1,s,h,s-h
32254,416,46,0.1,s,h,s-h
32255,398,46,0.1,s,h,s-h
32256,387,46,0.1,s,h,s-h
32257,402,46,0.1,s,h,s-h
32258,454,46,0.1,s,h,s-h
32259,878,56,0.1,s,h,s-h
32260,670,56,0.1,s,h,s-h
32261,880,56,0.1,s,h,s-h
32262,878,75,0.1,s,h,s-h
32263,670,75,0.1,s,h,s-h
32264,880,75,0.1,s,h,s-h
32265,630,75,0.1,s,h,s-h
32266,819,60,0.1,s,h,s-h
32267,725,60,0.1,s,h,s-h
32268,439,20,0.1,s,h,s-h
32269,603,189,0.1,s,h,s-h
32270,361,40,0.1,s,h,s-h
32271,361,110,0.1,s,h,s-h
32272,540,127,0.1,s,h,s-h
32273,991,127,0.1,s,h,s-h
32274,854,127,0.1,s,h,s-h
32275,641,127,0.1,s,h,s-h
32276,528,127,0.1,s,h,s-h
32277,883,127,0.1,s,h,s-h
32278,678,127,0.1,s,h,s-h
32279,552,127,0.1,s,h,s-h
32280,541,127,0.1,s,h,s-h
32281,459,100,0.1,s,h,s-h
32282,634,100,0.1,s,h,s-h
32283,772,65,0.1,s,h,s-h
32284,772,10,0.1,s,h,s-h
32285,929,54,0.1,s,h,s-h
32286,592,54,0.1,s,h,s-h
32287,607,81,0.1,s,h,s-h
32288,499,81,0.1,s,h,s-h
32289,499,67,0.1,s,h,s-h
32290,529,60,0.1,s,h,s-h
32291,642,4,0.1,s,h,s-h
32292,721,4,0.1,s,h,s-h
32293,773,4,0.1,s,h,s-h
32294,701,4,0.1,s,h,s-h
32295,615,11,0.1,s,h,s-h
32296,597,113,0.1,s,h,s-h
32297,468,236,0.1,s,h,s-h
32298,440,236,0.1,s,h,s-h
32299,606,75,0.1,s,h,s-h
32300,588,75,0.1,s,h,s-h
32301,568,78,0.1,s,h,s-h
32302,699,78,0.1,s,h,s-h
32303,360,65,0.1,s,h,s-h
32304,448,49,0.1,s,h,s-h
32305,515,49,0.1,s,h,s-h
32306,361,35,0.1,s,h,s-h
32307,448,35,0.1,s,h,s-h
32308,515,35,0.1,s,h,s-h
32309,360,183,0.1,s,h,s-h
32310,667,183,0.1,s,h,s-h
32311,440,183,0.1,s,h,s-h
32312,448,183,0.1,s,h,s-h
32313,515,183,0.1,s,h,s-h
32314,642,90,0.1,s,h,s-h
32315,547,90,0.1,s,h,s-h
32316,578,44,0.1,s,h,s-h
32317,391,44,0.1,s,h,s-h
32318,631,40,0.1,s,h,s-h
32319,502,40,0.1,s,h,s-h
32320,631,106,0.1,s,h,s-h
32321,573,126,0.1,s,h,s-h
32322,579,45,0.1,s,h,s-h
32323,646,45,0.1,s,h,s-h
32324,407,45,0.1,s,h,s-h
32325,791,169,0.1,s,h,s-h
32326,403,33,0.1,s,h,s-h
32327,445,104,0.1,s,h,s-h
32328,372,0,0.1,s,h,s-h
32329,463,0,0.1,s,h,s-h
32330,417,0,0.1,s,h,s-h
32331,370,0,0.1,s,h,s-h
32332,463,128,0.1,s,h,s-h
32333,667,66,0.1,s,h,s-h
32334,745,66,0.1,s,h,s-h
32335,413,56,0.1,s,h,s-h
32336,432,6,0.1,s,h,s-h
32337,466,6,0.1,s,h,s-h
32338,463,89,0.1,s,h,s-h
32339,363,40,0.1,s,h,s-h
32340,364,40,0.1,s,h,s-h
32341,365,40,0.1,s,h,s-h
32342,361,18,0.1,s,h,s-h
32343,479,18,0.1,s,h,s-h
32344,362,18,0.1,s,h,s-h
32345,363,18,0.1,s,h,s-h
32346,364,18,0.1,s,h,s-h
32347,365,18,0.1,s,h,s-h
32348,361,19,0.1,s,h,s-h
32349,509,39,0.1,s,h,s-h
32350,360,347,0.1,s,h,s-h
32351,562,347,0.1,s,h,s-h
32352,392,347,0.1,s,h,s-h
32353,414,347,0.1,s,h,s-h
32354,375,347,0.1,s,h,s-h
32355,376,347,0.1,s,h,s-h
32356,362,347,0.1,s,h,s-h
32357,428,347,0.1,s,h,s-h
32358,513,347,0.1,s,h,s-h
32359,441,110,0.1,s,h,s-h
32360,532,110,0.1,s,h,s-h
32361,391,110,0.1,s,h,s-h
32362,455,48,0.1,s,h,s-h
32363,532,48,0.1,s,h,s-h
32364,852,24,0.1,s,h,s-h
32365,500,43,0.1,s,h,s-h
32366,500,170,0.1,s,h,s-h
32367,418,170,0.1,s,h,s-h
32368,896,170,0.1,s,h,s-h
32369,535,170,0.1,s,h,s-h
32370,500,169,0.1,s,h,s-h
32371,896,169,0.1,s,h,s-h
32372,360,101,0.1,s,h,s-h
32373,472,101,0.1,s,h,s-h
32374,480,101,0.1,s,h,s-h
32375,571,101,0.1,s,h,s-h
32376,792,101,0.1,s,h,s-h
32377,741,98,0.1,s,h,s-h
32378,772,43,0.1,s,h,s-h
32379,578,43,0.1,s,h,s-h
32380,593,359,0.1,s,h,s-h
32381,410,94,0.1,s,h,s-h
32382,469,151,0.1,s,h,s-h
32383,471,151,0.1,s,h,s-h
32384,454,151,0.1,s,h,s-h
32385,438,151,0.1,s,h,s-h
32386,568,21,0.1,s,h,s-h
32387,478,191,0.1,s,h,s-h
32388,616,6,0.1,s,h,s-h
32389,522,331,0.1,s,h,s-h
32390,368,331,0.1,s,h,s-h
32391,429,331,0.1,s,h,s-h
32392,479,331,0.1,s,h,s-h
32393,576,331,0.1,s,h,s-h
32394,401,331,0.1,s,h,s-h
32395,518,331,0.1,s,h,s-h
32396,624,331,0.1,s,h,s-h
32397,522,107,0.1,s,h,s-h
32398,429,107,0.1,s,h,s-h
32399,518,107,0.1,s,h,s-h
32400,624,107,0.1,s,h,s-h
32401,557,250,0.1,s,h,s-h
32402,772,250,0.1,s,h,s-h
32403,1054,16,0.1,s,h,s-h
32404,1054,51,0.1,s,h,s-h
32405,371,176,0.1,s,h,s-h
32406,597,176,0.1,s,h,s-h
32407,465,176,0.1,s,h,s-h
32408,467,176,0.1,s,h,s-h
32409,753,94,0.1,s,h,s-h
32410,370,84,0.1,s,h,s-h
32411,426,153,0.1,s,h,s-h
32412,394,79,0.1,s,h,s-h
32413,780,163,0.1,s,h,s-h
32414,660,107,0.1,s,h,s-h
32415,599,107,0.1,s,h,s-h
32416,661,107,0.1,s,h,s-h
32417,743,98,0.1,s,h,s-h
32418,741,359,0.1,s,h,s-h
32419,649,47,0.1,s,h,s-h
32420,498,47,0.1,s,h,s-h
32421,422,105,0.1,s,h,s-h
32422,704,105,0.1,s,h,s-h
32423,839,105,0.1,s,h,s-h
32424,422,348,0.1,s,h,s-h
32425,704,348,0.1,s,h,s-h
32426,423,348,0.1,s,h,s-h
32427,398,348,0.1,s,h,s-h
32428,839,348,0.1,s,h,s-h
32429,704,67,0.1,s,h,s-h
32430,422,168,0.1,s,h,s-h
32431,704,168,0.1,s,h,s-h
32432,839,168,0.1,s,h,s-h
32433,422,28,0.1,s,h,s-h
32434,704,28,0.1,s,h,s-h
32435,704,57,0.1,s,h,s-h
32436,743,35,0.1,s,h,s-h
32437,421,45,0.1,s,h,s-h
32438,969,50,0.1,s,h,s-h
32439,417,60,0.1,s,h,s-h
32440,697,60,0.1,s,h,s-h
32441,589,160,0.1,s,h,s-h
32442,549,160,0.1,s,h,s-h
32443,404,160,0.1,s,h,s-h
32444,886,160,0.1,s,h,s-h
32445,517,160,0.1,s,h,s-h
32446,657,160,0.1,s,h,s-h
32447,609,160,0.1,s,h,s-h
32448,370,160,0.1,s,h,s-h
32449,427,149,0.1,s,h,s-h
32450,398,149,0.1,s,h,s-h
32451,580,79,0.1,s,h,s-h
32452,363,256,0.1,s,h,s-h
32453,385,256,0.1,s,h,s-h
32454,870,256,0.1,s,h,s-h
32455,419,256,0.1,s,h,s-h
32456,381,256,0.1,s,h,s-h
32457,365,256,0.1,s,h,s-h
32458,366,256,0.1,s,h,s-h
32459,515,256,0.1,s,h,s-h
32460,431,256,0.1,s,h,s-h
32461,624,256,0.1,s,h,s-h
32462,491,79,0.1,s,h,s-h
32463,492,73,0.1,s,h,s-h
32464,873,81,0.1,s,h,s-h
32465,706,56,0.1,s,h,s-h
32466,706,14,0.1,s,h,s-h
32467,593,18,0.1,s,h,s-h
32468,515,77,0.1,s,h,s-h
32469,622,118,0.1,s,h,s-h
32470,428,118,0.1,s,h,s-h
32471,622,75,0.1,s,h,s-h
32472,622,48,0.1,s,h,s-h
32473,622,116,0.1,s,h,s-h
32474,920,66,0.1,s,h,s-h
32475,532,90,0.1,s,h,s-h
32476,622,194,0.1,s,h,s-h
32477,809,194,0.1,s,h,s-h
32478,742,49,0.1,s,h,s-h
32479,931,49,0.1,s,h,s-h
32480,677,51,0.1,s,h,s-h
32481,732,24,0.1,s,h,s-h
32482,686,16,0.1,s,h,s-h
32483,640,90,0.1,s,h,s-h
32484,666,90,0.1,s,h,s-h
32485,612,47,0.1,s,h,s-h
32486,412,56,0.1,s,h,s-h
32487,419,93,0.1,s,h,s-h
32488,570,144,0.1,s,h,s-h
32489,398,144,0.1,s,h,s-h
32490,699,144,0.1,s,h,s-h
32491,631,57,0.1,s,h,s-h
32492,516,3,0.1,s,h,s-h
32493,531,10,0.1,s,h,s-h
32494,479,155,0.1,s,h,s-h
32495,480,155,0.1,s,h,s-h
32496,435,155,0.1,s,h,s-h
32497,481,155,0.1,s,h,s-h
32498,1034,67,0.1,s,h,s-h
32499,906,180,0.1,s,h,s-h
32500,533,180,0.1,s,h,s-h
32501,625,180,0.1,s,h,s-h
32502,1091,180,0.1,s,h,s-h
32503,906,8,0.1,s,h,s-h
32504,1091,8,0.1,s,h,s-h
32505,436,63,0.1,s,h,s-h
32506,511,54,0.1,s,h,s-h
32507,360,266,0.1,s,h,s-h
32508,511,266,0.1,s,h,s-h
32509,414,266,0.1,s,h,s-h
32510,375,266,0.1,s,h,s-h
32511,487,266,0.1,s,h,s-h
32512,440,266,0.1,s,h,s-h
32513,434,266,0.1,s,h,s-h
32514,362,266,0.1,s,h,s-h
32515,366,266,0.1,s,h,s-h
32516,511,153,0.1,s,h,s-h
32517,434,153,0.1,s,h,s-h
32518,362,153,0.1,s,h,s-h
32519,360,71,0.1,s,h,s-h
32520,511,71,0.1,s,h,s-h
32521,440,71,0.1,s,h,s-h
32522,434,71,0.1,s,h,s-h
32523,362,71,0.1,s,h,s-h
32524,631,63,0.1,s,h,s-h
32525,743,63,0.1,s,h,s-h
32526,640,63,0.1,s,h,s-h
32527,669,110,0.1,s,h,s-h
32528,604,110,0.1,s,h,s-h
32529,604,116,0.1,s,h,s-h
32530,487,90,0.1,s,h,s-h
32531,371,37,0.1,s,h,s-h
32532,378,206,0.1,s,h,s-h
32533,630,175,0.1,s,h,s-h
32534,615,140,0.1,s,h,s-h
32535,1017,80,0.1,s,h,s-h
32536,1017,106,0.1,s,h,s-h
32537,907,34,0.1,s,h,s-h
32538,572,115,0.1,s,h,s-h
32539,600,98,0.1,s,h,s-h
32540,625,98,0.1,s,h,s-h
32541,361,74,0.1,s,h,s-h
32542,399,74,0.1,s,h,s-h
32543,402,74,0.1,s,h,s-h
32544,446,74,0.1,s,h,s-h
32545,361,241,0.1,s,h,s-h
32546,368,241,0.1,s,h,s-h
32547,399,241,0.1,s,h,s-h
32548,513,241,0.1,s,h,s-h
32549,402,241,0.1,s,h,s-h
32550,366,241,0.1,s,h,s-h
32551,408,241,0.1,s,h,s-h
32552,446,241,0.1,s,h,s-h
32553,410,241,0.1,s,h,s-h
32554,415,279,0.1,s,h,s-h
32555,385,279,0.1,s,h,s-h
32556,405,279,0.1,s,h,s-h
32557,797,73,0.1,s,h,s-h
32558,469,119,0.1,s,h,s-h
32559,450,119,0.1,s,h,s-h
32560,376,119,0.1,s,h,s-h
32561,417,119,0.1,s,h,s-h
32562,497,119,0.1,s,h,s-h
32563,467,119,0.1,s,h,s-h
32564,1058,0,0.1,s,h,s-h
32565,582,104,0.1,s,h,s-h
32566,740,280,0.1,s,h,s-h
32567,411,280,0.1,s,h,s-h
32568,516,280,0.1,s,h,s-h
32569,480,280,0.1,s,h,s-h
32570,438,280,0.1,s,h,s-h
32571,553,39,0.1,s,h,s-h
32572,555,39,0.1,s,h,s-h
32573,669,198,0.1,s,h,s-h
32574,451,198,0.1,s,h,s-h
32575,535,198,0.1,s,h,s-h
32576,490,198,0.1,s,h,s-h
32577,656,98,0.1,s,h,s-h
32578,656,0,0.1,s,h,s-h
32579,1020,35,0.1,s,h,s-h
32580,853,26,0.1,s,h,s-h
32581,537,349,0.1,s,h,s-h
32582,375,349,0.1,s,h,s-h
32583,461,349,0.1,s,h,s-h
32584,403,349,0.1,s,h,s-h
32585,362,349,0.1,s,h,s-h
32586,628,349,0.1,s,h,s-h
32587,470,349,0.1,s,h,s-h
32588,513,349,0.1,s,h,s-h
32589,394,349,0.1,s,h,s-h
32590,366,349,0.1,s,h,s-h
32591,515,349,0.1,s,h,s-h
32592,406,349,0.1,s,h,s-h
32593,453,20,0.1,s,h,s-h
32594,709,53,0.1,s,h,s-h
32595,521,181,0.1,s,h,s-h
32596,468,181,0.1,s,h,s-h
32597,594,45,0.1,s,h,s-h
32598,595,81,0.1,s,h,s-h
32599,677,81,0.1,s,h,s-h
32600,595,359,0.1,s,h,s-h
32601,487,225,0.1,s,h,s-h
32602,750,3,0.1,s,h,s-h
32603,722,61,0.1,s,h,s-h
32604,1092,61,0.1,s,h,s-h
32605,857,61,0.1,s,h,s-h
32606,490,61,0.1,s,h,s-h
32607,738,61,0.1,s,h,s-h
32608,732,81,0.1,s,h,s-h
32609,618,0,0.1,s,h,s-h
32610,549,206,0.1,s,h,s-h
32611,538,206,0.1,s,h,s-h
32612,413,84,0.1,s,h,s-h
32613,869,18,0.1,s,h,s-h
32614,734,67,0.1,s,h,s-h
32615,869,67,0.1,s,h,s-h
32616,692,67,0.1,s,h,s-h
32617,735,67,0.1,s,h,s-h
32618,869,20,0.1,s,h,s-h
32619,458,76,0.1,s,h,s-h
32620,540,37,0.1,s,h,s-h
32621,541,37,0.1,s,h,s-h
32622,707,60,0.1,s,h,s-h
32623,404,60,0.1,s,h,s-h
32624,458,20,0.1,s,h,s-h
32625,459,198,0.1,s,h,s-h
32626,454,198,0.1,s,h,s-h
32627,480,0,0.1,s,h,s-h
32628,617,0,0.1,s,h,s-h
32629,467,0,0.1,s,h,s-h
32630,666,19,0.1,s,h,s-h
32631,382,30,0.1,s,h,s-h
32632,493,30,0.1,s,h,s-h
32633,480,117,0.1,s,h,s-h
32634,495,29,0.1,s,h,s-h
32635,821,65,0.1,s,h,s-h
32636,822,65,0.1,s,h,s-h
32637,821,6,0.1,s,h,s-h
32638,822,6,0.1,s,h,s-h
32639,403,27,0.1,s,h,s-h
32640,525,255,0.1,s,h,s-h
32641,441,255,0.1,s,h,s-h
32642,513,255,0.1,s,h,s-h
32643,829,111,0.1,s,h,s-h
32644,453,79,0.1,s,h,s-h
32645,754,53,0.1,s,h,s-h
32646,1050,53,0.1,s,h,s-h
32647,974,53,0.1,s,h,s-h
32648,524,53,0.1,s,h,s-h
32649,1050,359,0.1,s,h,s-h
32650,974,359,0.1,s,h,s-h
32651,569,57,0.1,s,h,s-h
32652,754,57,0.1,s,h,s-h
32653,1050,57,0.1,s,h,s-h
32654,974,57,0.1,s,h,s-h
32655,848,359,0.1,s,h,s-h
32656,556,18,0.1,s,h,s-h
32657,556,20,0.1,s,h,s-h
32658,613,67,0.1,s,h,s-h
32659,613,98,0.1,s,h,s-h
32660,1012,359,0.1,s,h,s-h
